review,rating,label
"Aplikasinya sudah baik, mohon dipertahankan dan ditingkatkan 🙏",5,positif
"bapuk boss, ngelag terus terusa",1,negatif
nice,5,positif
Pertahankan pelayanan baik,5,positif
mudah pebgoperasiannya,5,positif
sangat mudah dan aman,5,positif
good,5,positif
"aplikasi sering eror payah ,perbaiki dong pihk terkait kecewa kami",1,negatif
superr kocak ni aplikasi,1,negatif
top up saldo alama masuk nya ada potongan pula,4,positif
bagus cepat simple,5,positif
nyaman,5,positif
"Tolong di perbaiki yaaa, Masalah Login dan Akses member selalu mengalami kendala Lag. Bukan di pengaruhi oleh sinyal tapi emang kendala aplikaainya.",1,negatif
"pelayanan aman&nyaman, Cuma lahan parkir harus diperbaiki, saya parkir bayar mahal tapi motor kepanasan dan kehujanan karena ga ada atap.",2,negatif
"apa-apaan pesen tiket pake e wallet bisa giliran batalkan tiket harus pake rekening itupun harus pake rekening yang namanya sama sesuai penumpang, Tambahin e wallet lah, Kemarin perasaan ada fitur e waller kok tiba tiba sekarang gada, Gimana ini tanggung jawabnya?",1,negatif
pemesanan tiket aman aman saja cuma untuk top up kas pro selalu lama,1,negatif
belum pernah,5,positif
kalau pengen segala online tolonglah aplikasi nya di upgrade biar gampang di akses udah ma gak. bisa akses gagal terus gak bisa beli offline harus online malah nyusahin tau!,1,negatif
karna sakit,5,positif
Kecewa soalnya udah ga bisa instal aplikasinya dikarena kan hpnya hp jadul.padahal suka banget pake aplikasinya sangat memudahkan untuk pesan tiket.makasih banyak,5,positif
isi saldo kartu via kai pay transaksi berhasil dan saldo sudah terpotong tapi dikartu tidak bisa diupdate saldo nya dan tidak terisi,1,negatif
cukup puas... semoga ada terobosan baru lagi,5,positif
mau daftar buat paswod kok susah bgt sih buat masuk ke akun .. sampai bolak balik pindah ke akun lain biar bisa masuk ke akun .. malah susah ..,1,negatif
"aplikasi ga jelas, mau daftar akun gaada respon",1,negatif
puas,5,positif
aplikasinya gimana ini mau pembatalan kok katanya bukan penumpang padahal sudah lunas pembayaran 🙂,2,negatif
Mantap,5,positif
👍👍,5,positif
good,5,positif
Aplikasi sdh molai normal... Semoga lebih lancar dan bermanfaat... Tapi KAI PAY kok susah ya..,4,positif
"parah ni APP gl ada kebijakan nya saat Refund karna harga yg murah gk bisa di batalkan, Anying emang!!!! aku bli yg murah karena banyak orang cuk!!! aku bli Dari Jogja Ke YIA, 4 Orang, salah Destinasi gk bisa di batalkan alasan Karena Dari YIA bli yg murah! anying emang!!! klo waktu memet kami paham aja, ini lho masih 1 minggu Kedepan, emang Koplak!!! hey ini tgl 17 tiket tanggal 24 gk bisa di batalkan!!!",1,negatif
bagus sih... cuman sedikit mbulet saat registrasi,5,positif
mantap,5,positif
ok,5,positif
ko ribet ya.. top up pake dana gagal terus..,1,negatif
"kecewa banget, mau jadi member basic tapi tidak bisa, sudah mengisi data diri sampai selesai dan sukses tetapi pada saat pembelian tiket di suruh lagi jadi member basic, begitu seterusnya, sudah wa tapi tidak ada balasan, sudah lewat web tetapi error",2,negatif
mamtapks,5,positif
bagus dan sangat membantu,5,positif
"Lagi & lagi, Aplikasi sangat lamban proses, Top up lama masuk giliran kereta sudah pergi baru muncul saldo... sudah 2x pembatalan dan gk bisa pulang 2x gara² kelambanan nya aplikasi ini",1,negatif
jos jiss,5,positif
kereen,5,positif
tolong dong aplikasi nya di benerin. dulu mudah banget buat rescadule atau batal tiket sekarang udah gak bisa lagi.,1,negatif
mantap,5,positif
"helps me a lot, thanks 🙏🏻",5,positif
"Kak jangan sering2 apdet pliss, memoriku penuh trss, tiap mo apdet gabisa gr2 gaada tmpt, yamaap hapeku kentank belom bisa ganti yg baru mksh",4,positif
"Ga jelas, ga bisa milih kursi KA Lokal, disuruh duduk di ditoilet kali. Tolong lah di kembangin lagi supaya bisa milih kursi.",1,negatif
good,5,positif
over all baik,5,positif
"saldo kepotong, biaya admin mahal, jelek banget",1,negatif
sangat baik,5,positif
aplikasi masa setiap hari perbaikan mulu,1,negatif
"gak bisa pesan tiket kalau tidak upgrade member, tapi waktu upgrade member malah eror akun di lock 1 jam padahal baru tekan verifikasi email",1,negatif
the best,5,positif
"suka keluar sendiri akunya,perbaiki lagi!!!",4,positif
mantap,5,positif
👍👍👍,5,positif
buat pesan tiket susah. disuruh login pake email sudah login pake email suruh daftar jadi member pas daftar tidak bisa. . aplikasi tidak membantu,1,negatif
mantap,5,positif
Kerennnnn,5,positif
"Bulan Juni bisa melakukan pembatalan melalui KAI, bulan Agustus nomor rekening tidak ditemukan Selamat Hari Kemerdekaan Indonesia",1,negatif
ok,5,positif
aplikasi mempersulit pembelian kereta lokal,1,negatif
"mau batalin Kreta aja susah banget, padahal nama akun sama nama bank sama, masih aja gagal anehhh",1,negatif
Aplikasi sampah masa masukin kode otp udh bener malah salah aneh terus juga kalo udh lama ga dibuka suruh login lagi apa coba gini amat mau pesen tiket malah dibikin ribet sampe sekarang masih aja suka tiba tiba logout klo ga pake kereta gabakal download ni apk gaje,1,negatif
"aplikasi sdh bagus, terintegrasi.. semoga keretanya Nyaman..",5,positif
aplikasi nggak guna,1,negatif
good aplikasi,5,positif
"aplikasi sangat buruk, tidak bisa melakukan registrasi!!",1,negatif
susah bagi yg mau naik ka,4,positif
Mantab,5,positif
"fitur rail food nya di fixing, force close terus",2,negatif
knpa ga bisa daftar dan upgrade padahal data udh ke isi lengkap,1,negatif
"apknya tiba² logout sendiri, sekali mau login gak bisa, makin di update makin eror",1,negatif
awok²,5,positif
"hai kai acces,dengan syarat yg bejibun makin susah untuk booking+waktu bayar sering eror/gagal.maksudnya apa??",2,negatif
mudah2an kedepannya ada keberangkatan garut bandung di sore hari,5,positif
eror mulu,1,negatif
sangat membantu dan mudah,5,positif
topup nya kegedean admin,5,positif
sangat membantu,4,positif
sangat membantu dan praktis,5,positif
good,5,positif
sering nge bug tapi,4,positif
sayang mudah dan membantu dlm perjalanan,5,positif
terimakasih,5,positif
Cukup lancar jaya dioperasikan aplikasinya.,5,positif
"Jadi sebelumnya tiba"" pas mau pesen tiket, ada pemrintaan kita diharuskan jadi member basic kai. Akhirnya saya iyakan dan sudah mengisi semua data diri. Eh taunya waktu menyetujui adanya verifikasi email, email tidak pernah masuk. Padahal sudah disetujui bekakali-kali. Mohon perhatiannya, karna ini sangat mempersulit pelanggan yang sangat membutuhkan kereta secepatnya 🙏",2,negatif
cepat & praktis,5,positif
"kenapa aplikasi ini kembali seperti dulu hanya bisa maksimal 4 tiket dalam 1 kode booking, padahal sebelumnya bisa 10 tiket dalam 1 kode booking",4,positif
sering error,1,negatif
good,5,positif
saya sudah 3 kali beli tiket melalui aplikasi ini uang sudah terpotong otomatis tp tiket gak ada gimana ini...komplen pengembalian nunggu 40hari jam kerja nyatanya gk kunjung kembali...uang lenyappp.hari ini tgl 15-08-2025 beli tiket lokal PP untuk 2 orang pembayaran berhasil tp tiket gk ada uang lenyap.coba beli lagi berhasil.kesimpulannya saya 2 orNg harus bayar tiket PP dobel yg harusnya bayar 48k jadi 96k.konsumen selalu jadi tumbal.,1,negatif
ribet banget kalo mau ganti nomor hp harus call center dulu.,3,netral
luar biasa,4,positif
mantap,5,positif
mantab,5,positif
proses refund gampang,5,positif
izin bertanya kok aplikasi KAI apakah eror? milik saya untuk bagian saldo muncul aktivasi kaipay lagi,4,positif
"tidak ada fitur pembatalan seperti yang disebutkan di beberapa saran. buat akun susah, ganti password juga susah. password sudah lebih dari 10 digit juga masih muncul minimal 6 karakter.",1,negatif
"Aplikasi Benerin lah.. masa gini gini mulu tiba2 keluar dari KAIPAY minta akses lagi, diklik Eror..",1,negatif
customer service nya kurang yaa,3,netral
saya sudah aktivasi udah top up saldo aplikasi juga malah di suruh aktivasi dan ga bisa-bisa.,1,negatif
pemesanan tiket lebih mudah,5,positif
"aplikasi bobrok, minta aktivasi ulang saldo tapi tidak bisa di proses",1,negatif
"Bintang bohong. kali ini udah ke 3 kali pesan tiket status berhasil saldo terpotong, tapi tiket ga ada. bayangkan ada berapa org yg kayak gini disatuin, duitnya kemana? itu hak penumpang lho",5,positif
bobrok,1,negatif
saldo saya belum digunakan kok bisa hilang ya,2,negatif
"ini aplikasi makin nyusahin topup potongan gede, pesan tiket pake kaipay tp gagal mulu makin ngga jelaa",1,negatif
Tidak ada pemberitahuan KAI pay harus aktifkan ulang.,1,negatif
mengapa tidak tersedia e walet pembayaran melalui dana. tolong di sediakan doang untuk transaksi melalui Dana,1,negatif
aplikasi ampas.. mau update ke basic selalu gagal dri 2 bln lalu..,1,negatif
"tolong dong dibenerin metode pembayarannya. tertera shopee pay sama ovo tapi gk bisa buat bayar, nge bug terus hadehhhh",2,negatif
ok,5,positif
sangat baik,5,positif
"aplikasi ga guna, kalo bisa di kasih bintang 0 saya kasih. masa saya udah buat akun tapi ga bisa masuk ?",1,negatif
mantab,5,positif
mantap,4,positif
mantap,5,positif
good,5,positif
"tolong dong bantu saya saya udah upgrade ke baic pakai data KTP, dan udah berhasil tapi kok, pas liat profil jadi belum lagi ?",3,netral
cepet,5,positif
"Perbaiki dulu sistem kai pay Masa topup harus tunggu 15 menit, keburu ketinggalan kereta Mana sistem di luar bank di tentukan harus pake tf online yg admin nya 6500 udah gitu topup uang masuk di potong lagi pula Ketika dana masuk juga notif ga keluar Parah banget sistem nya",1,negatif
layanan baik dan cepat.,5,positif
keren app nya,5,positif
sangat bagus,5,positif
aplikasi selalu eror ketika ingin schedule ulang,1,negatif
"fasilitas metode pembayaran kurang lengkap, perlu ditambahi lagi buat tambah pilihan metode pembayaran mobile banking nya",4,positif
mudah dan cepat,4,positif
Bismillah. sangat membantu sekali. Jazzakallohukhoiron,5,positif
aplikasi kurang bagus sering update,1,negatif
sangat mudah untuk digunakan,5,positif
bagus,5,positif
ok,5,positif
ok,2,negatif
ribet,1,negatif
sahabat masyarakat,5,positif
"Kenapa Udh punya E-Boarding Masih disuruh Keluarin KTP segala, Padahal Tinggal Scan kan Gampang, itu saya Alamin di Stasiun KAI Jatim. Harusnya kayak di Jateng",4,positif
praktis cepat mudah,5,positif
ufdett mulu,2,negatif
bagus,5,positif
"ga bisa login padahal udah bikin kata sandi, ketika klik simpan. ngestuck di halaman bikin kata sandi",1,negatif
aplikasi elek lelet,1,negatif
bagus,5,positif
booking tiket saldo sudah keluar malah tiketnya ga ada emang bjingan,1,negatif
sangat puas,5,positif
aplikasi mudah dijalankan . mempermudah pemesanan. terimakasih,5,positif
"Tqqqq KAI acces. Sangat membantu perjalanan,aman, bersih, ber'AC. Succes selalu, pertahankan",5,positif
ternyata jelek semua penilaian nya terpaksa uninstall,1,negatif
lelet ketika udah top up masuk nya lama,1,negatif
mantap,5,positif
menarik,5,positif
tidak bisa muncul di daftar aplikasi saya,4,positif
"kai access hanya bisa dipakai dan berjalan lancar untuk android versi marshmallow keatas, selain itu tidak akan bisa digunakan",5,positif
"sudah bagus dan simpel, cuma tambah dibikin real time saja, utk tambah saldo kaspro,dan tiketingnya, utk peningkatan pelayanan kedepan yg lebih baik. thx",5,positif
e-walletnya rada ribet utk payment,5,positif
"setiap mesen selalu pesanan kadaluarsa, harus secepat apa gua ngeklik??",1,negatif
"mntap aplikasi nya,ga bnyak gangguan",4,positif
"keren bisa pesan tiket kai online dan pembatalan tiket kai online, sukses selalu kai 👍👍👍",5,positif
bagus,5,positif
"percuma download aplikasi ini kalo tiket habis semua. pdhal 1 minggu sebelumnya bukan 1 hari sebelum berangkat mau pesan. Dahlah gimana ini pelayanannya nggak sesuai ekfektasi, belum lagi kudu join premium dan muncul update apk mulu.",1,negatif
"Aplikasi masih banyak Bug, bayar 1 perjalanan menggunakan KAI Pay, saldo terpotong 3x lipat",1,negatif
loginnya susah banget gak jelasss ngeribetin orang yang ingin bepergian 👎🏻,2,negatif
"ribet, tidak memudahkan pengguna dalam pelayanan. hrs download ini itu!!!!",1,negatif
cocok,5,positif
"Kalian ini sengaja biar kita susah beli tiket online dan beralih ke jasa calo tiket online??? mau pesen tiket aja gak bisa, suruh upgrade akun juga tetep gak bisa.",1,negatif
"sekarang harga tiket kereta api ke sukabumi lumayan mahal juga ya, padahal masih di dalam kota belum keluar jawa tapi kenaikan harganya lumayan, tolong pihak KAI mempertimbangkan lagi dengan harga tiket ke sukabumi yang cukup mahal yang semula hnya 45 rb skarang jadi 55 rb kenaikannya cukup lumayan besar bagi saya",2,negatif
bagus dan cepat aplikasinya,5,positif
jadwal kereta ke sudirman lama lama bngt.,1,negatif
sangat baik,5,positif
profesional terpercaya tangguh,5,positif
baik,5,positif
Aplikasi yang sangat berguna secara online bagi pengguna transportasi umum khususnya transportasi kereta,5,positif
bagus dan cepat,5,positif
"naik kereta tiket murah utk semua masyarakat, nyaman dan aman",5,positif
lag mulu,3,netral
mantap mudah pemakaian aplikasi ini,5,positif
"Hampir tiap Minggu update terosss, update pun gk ada yg berubah",2,negatif
Login gagal terus,1,negatif
kenapa harus login lagi padal udah login jadi kesel to pup ga bisa jelek baget apk ga kepake data an udah pake nama sediri hilang harus pake sandi lama lupa lagi giliran sandin udah bisa topup nya ga bisa mohon resepn dan bantuan nya,1,negatif
gak bisa login harus update password terus sementara kalau mau update harus login dulu,1,negatif
Nyari dimana tiket yg menunggu pembayaran tapi gak ada... gak tau tempatnya jadi terpaksa bikin pesanan baru..cari2 di tutorial juga ga da huft,2,negatif
apk tidak sesuai beli tiket malah riwayat transaksinya gak ada riwayat top up nya gak ada di tambah lagi gak berhasil juga tiketnya apalah apk ini bikin susah aja,2,negatif
mantap,5,positif
semua tiket sampai 7 hari kedepan kosong. selalu begitu,1,negatif
"sumpah kenapa APLIKASI PEMERINTAH selalu busuk, antara developer pengembangan nya bodoh atau ah tau ah gelap, ini aplikasi update bukan nya tambah mempermudah user malah memperparah dan mempersulit user, tiba tiba sign out, karena sudah lama gak input pasword,lupa pasword lamun reset password aja dipersulit bangke emang, pake ada tulisan proses lupa kata sandi gagal, wes embuh karepmu kasih bintang 1 aja dulu",1,negatif
Oke,5,positif
tiketnya sangat murah dan tepat waktu dan tidak susah saat membeli tiket,5,positif
Gaada yg bener aplikasi pemerintah nih. selalu bug atau ga lemot ga jelas,3,netral
Baik dan Bagus,5,positif
mantap 👍😍,5,positif
baik,5,positif
bagus,5,positif
ga bisa pesen tiket waktu pembayaran gagal,1,negatif
mantap..,5,positif
"apk rusak,",1,negatif
sangat baik,5,positif
"dulu gua akui aplikasinya keren untuk gw yg tinggal diplosok jauh dari statiun besar. bisa pesen, ubahjadwal, dan bisa batalin via aplikasi. tanpa harus 2jam dulu kekota untuk keloket tiket, SEKARANG jadi gak keren lagi, gara2 calo kita kena imbasnya. kan bisa matiin ajah sistem batalnya tapi reschedule pake nama yg sama seharusnya bisa. saya yg kerjanya gak tau waktu jadi gak bisa menikmati kereta karna pesan tiket harus 2minggu sblm berangkat, kalo udah beli gak bisa reschedule jadi SUSAH.",2,negatif
cepat prosesnya,5,positif
bagus banget,5,positif
Sangat membantu customer dalam berpergian,5,positif
sangat cepat untuk pembatalan,5,positif
good,5,positif
"ini aplikasi nyusahin banget. udah ngisi data, bolak balik malah keluar sendiri. tolong dong, benerin aplikasinya KAI",1,negatif
mantap,5,positif
Keren,5,positif
"bru x ini sy kecewa sangat, keretanya delay 20 mnt + bru masuk kereta mlh mati lampu, mungkin blm byr lampu x y, sy itu byr tdk gratis, mhl pula, gk ada tuh dri pihak kai bilang ke kta maaf/ apalah dll, giliran kita"" telat/ketinggalan kereta aj duit hangus, kecewa sy",1,negatif
Aplikasi ruwet. Tiap masuk selalu minta isi email. Lanjut suruh update...,1,negatif
"aplikasi ga efisien masa bisa mesen tiket, tapi mau buat ngebatalin tiket atau reschedule kudu ke stasiun ga bisa langsung di aplikasi buruk banget aplikasi mana gaada opsi lain ribet kudu pake surat kuasa lah materai 10ribu",1,negatif
aplikasi lemot banget,1,negatif
terbaik sangat memudahkan bagi orang yang waktunya terbatas good job,5,positif
sipppp,4,positif
"nggabisa batalin/ ganti jdwal lewat aplikasi, gabisa bayar pake spay dan ovo jga.. bikin susah",2,negatif
"ada yang sama ga, ga bisa buka whoosh dr apk ini?",2,negatif
makin kesini makin jelek apk,1,negatif
waktu pemesanan terlalu singkat jd harus buru2,3,netral
"gabisa ubah schedule, tau gitu ga centang jaminan refund. HOAXXXXX JAMINANNYA",1,negatif
"untuk menu kereta bandara responny lebih lambat dibanding menu yg lain, ketika mau pilih ""dari"" dan ""ke"" tidak keluar pilihan tujuannya, untuk menu yg lain lancar2 saja",2,negatif
bagus mantap,5,positif
memudahkan pemesanan tiket,5,positif
mantab,5,positif
"reduksi gw kaga muncul sih padahal udah di aktifin seminggu yg lalu, yg lain bisa dpt potongan gw kaga .percuma daftar alumni",1,negatif
praktis,5,positif
aplikasi ga bisa di pake udah daftar ke basic sama sekali ga bisa masuk,5,positif
"refund rumit, padahal nomor rekening sudah sesuai namun proses tidak bisa dilanjutkan",1,negatif
